area,item,unit,year,value
Japan,Swine,kt,2021,1.5663
Japan,Swine,kt,2022,1.5088
Japan,Swine,kt,2023,1.51
Jordan,Buffalo,kt,2010,0.0001
Jordan,Buffalo,kt,2011,0.0001
Jordan,Buffalo,kt,2012,0.0001
Jordan,Buffalo,kt,2013,0.0001
Jordan,Buffalo,kt,2014,0.0001
Jordan,Buffalo,kt,2015,0.0001
Jordan,Buffalo,kt,2016,0.0001
Jordan,Buffalo,kt,2017,0.0001
Jordan,Buffalo,kt,2018,0.0001
Jordan,Buffalo,kt,2019,0.0001
Jordan,Buffalo,kt,2020,0.0001
Jordan,Buffalo,kt,2021,0.0001
Jordan,Buffalo,kt,2022,0.0001
Jordan,Buffalo,kt,2023,0.0001
Jordan,Cattle,kt,2010,0.1413
Jordan,Cattle,kt,2011,0.1451
Jordan,Cattle,kt,2012,0.1467
Jordan,Cattle,kt,2013,0.1487
Jordan,Cattle,kt,2014,0.1498
Jordan,Cattle,kt,2015,0.1591
Jordan,Cattle,kt,2016,0.1613
Jordan,Cattle,kt,2017,0.1641
Jordan,Cattle,kt,2018,0.1645
Jordan,Cattle,kt,2019,0.1674
Jordan,Cattle,kt,2020,0.1665
Jordan,Cattle,kt,2021,0.1684
Jordan,Cattle,kt,2022,0.1758
Jordan,Cattle,kt,2023,0.1707
Jordan,Goats,kt,2010,0.2525
Jordan,Goats,kt,2011,0.2527
Jordan,Goats,kt,2012,0.266
Jordan,Goats,kt,2013,0.281
Jordan,Goats,kt,2014,0.2881
Jordan,Goats,kt,2015,0.289
Jordan,Goats,kt,2016,0.3285
Jordan,Goats,kt,2017,0.2596
Jordan,Goats,kt,2018,0.2493
Jordan,Goats,kt,2019,0.2568
Jordan,Goats,kt,2020,0.2562
Jordan,Goats,kt,2021,0.2701
Jordan,Goats,kt,2022,0.2463
Jordan,Goats,kt,2023,0.2575
Jordan,Sheep,kt,2010,0.5826
Jordan,Sheep,kt,2011,0.6064
Jordan,Sheep,kt,2012,0.5982
Jordan,Sheep,kt,2013,0.6188
Jordan,Sheep,kt,2014,0.7177
Jordan,Sheep,kt,2015,0.6952
Jordan,Sheep,kt,2016,0.8565
Jordan,Sheep,kt,2017,0.8202
Jordan,Sheep,kt,2018,0.8194
Jordan,Sheep,kt,2019,0.8056
Jordan,Sheep,kt,2020,0.8039
Jordan,Sheep,kt,2021,0.8261
Jordan,Sheep,kt,2022,0.793
Jordan,Sheep,kt,2023,0.7857
Kazakhstan,Buffalo,kt,2010,0.0183
Kazakhstan,Buffalo,kt,2011,0.0183
Kazakhstan,Buffalo,kt,2012,0.0183
Kazakhstan,Buffalo,kt,2013,0.0183
Kazakhstan,Buffalo,kt,2014,0.0183
Kazakhstan,Buffalo,kt,2015,0.0183
Kazakhstan,Buffalo,kt,2016,0.0184
Kazakhstan,Buffalo,kt,2017,0.0184
Kazakhstan,Buffalo,kt,2018,0.0183
Kazakhstan,Buffalo,kt,2019,0.0181
Kazakhstan,Buffalo,kt,2020,0.0178
Kazakhstan,Buffalo,kt,2021,0.0177
Kazakhstan,Buffalo,kt,2022,0.0175
Kazakhstan,Buffalo,kt,2023,0.0174
Kazakhstan,Cattle,kt,2010,9.9514
Kazakhstan,Cattle,kt,2011,10.0923
Kazakhstan,Cattle,kt,2012,9.3172
Kazakhstan,Cattle,kt,2013,9.2999
Kazakhstan,Cattle,kt,2014,9.5633
Kazakhstan,Cattle,kt,2015,10.1241
Kazakhstan,Cattle,kt,2016,10.5022
Kazakhstan,Cattle,kt,2017,11.0871
Kazakhstan,Cattle,kt,2018,11.7296
Kazakhstan,Cattle,kt,2019,10.3875
Kazakhstan,Cattle,kt,2020,10.7789
Kazakhstan,Cattle,kt,2021,11.1414
Kazakhstan,Cattle,kt,2022,10.8543
Kazakhstan,Cattle,kt,2023,10.984
Kazakhstan,Goats,kt,2010,0.926
Kazakhstan,Goats,kt,2011,0.9144
Kazakhstan,Goats,kt,2012,0.9067
Kazakhstan,Goats,kt,2013,0.8532
Kazakhstan,Goats,kt,2014,0.8077
Kazakhstan,Goats,kt,2015,0.7955
Kazakhstan,Goats,kt,2016,0.786
Kazakhstan,Goats,kt,2017,0.7791
Kazakhstan,Goats,kt,2018,0.7804
Kazakhstan,Goats,kt,2019,0.6242
Kazakhstan,Goats,kt,2020,0.6201
Kazakhstan,Goats,kt,2021,0.6471
Kazakhstan,Goats,kt,2022,0.644
Kazakhstan,Goats,kt,2023,0.583
Kazakhstan,Sheep,kt,2010,4.1597
Kazakhstan,Sheep,kt,2011,4.3448
Kazakhstan,Sheep,kt,2012,4.3807
Kazakhstan,Sheep,kt,2013,4.2949
Kazakhstan,Sheep,kt,2014,4.3121
Kazakhstan,Sheep,kt,2015,4.4513
Kazakhstan,Sheep,kt,2016,4.507
Kazakhstan,Sheep,kt,2017,4.5538
Kazakhstan,Sheep,kt,2018,4.6578
Kazakhstan,Sheep,kt,2019,4.6986
Kazakhstan,Sheep,kt,2020,4.7363
Kazakhstan,Sheep,kt,2021,4.8175
Kazakhstan,Sheep,kt,2022,4.8118
Kazakhstan,Sheep,kt,2023,4.8126
Kazakhstan,Swine,kt,2010,0.2236
Kazakhstan,Swine,kt,2011,0.2266
Kazakhstan,Swine,kt,2012,0.203
Kazakhstan,Swine,kt,2013,0.1739
Kazakhstan,Swine,kt,2014,0.1555
Kazakhstan,Swine,kt,2015,0.1497
Kazakhstan,Swine,kt,2016,0.1407
Kazakhstan,Swine,kt,2017,0.1374
Kazakhstan,Swine,kt,2018,0.1347
Kazakhstan,Swine,kt,2019,0.0944
Kazakhstan,Swine,kt,2020,0.0961
Kazakhstan,Swine,kt,2021,0.0927
Kazakhstan,Swine,kt,2022,0.086
Kazakhstan,Swine,kt,2023,0.0815
Kuwait,Cattle,kt,2010,0.069
Kuwait,Cattle,kt,2011,0.0572
Kuwait,Cattle,kt,2012,0.0516
Kuwait,Cattle,kt,2013,0.0504
Kuwait,Cattle,kt,2014,0.0558
Kuwait,Cattle,kt,2015,0.0589
Kuwait,Cattle,kt,2016,0.0492
Kuwait,Cattle,kt,2017,0.062
Kuwait,Cattle,kt,2018,0.058
Kuwait,Cattle,kt,2019,0.0681
Kuwait,Cattle,kt,2020,0.0616
Kuwait,Cattle,kt,2021,0.0622
Kuwait,Cattle,kt,2022,0.0636
Kuwait,Cattle,kt,2023,0.0655
Kuwait,Goats,kt,2010,0.06
Kuwait,Goats,kt,2011,0.051
Kuwait,Goats,kt,2012,0.0462
Kuwait,Goats,kt,2013,0.0506
Kuwait,Goats,kt,2014,0.0515
Kuwait,Goats,kt,2015,0.0526
Kuwait,Goats,kt,2016,0.0579
Kuwait,Goats,kt,2017,0.0664
Kuwait,Goats,kt,2018,0.0704
Kuwait,Goats,kt,2019,0.0791
Kuwait,Goats,kt,2020,0.072
Kuwait,Goats,kt,2021,0.0738
Kuwait,Goats,kt,2022,0.075
Kuwait,Goats,kt,2023,0.0736
Kuwait,Sheep,kt,2010,0.1232
Kuwait,Sheep,kt,2011,0.1194
Kuwait,Sheep,kt,2012,0.1211
Kuwait,Sheep,kt,2013,0.1384
Kuwait,Sheep,kt,2014,0.1682
Kuwait,Sheep,kt,2015,0.1576
Kuwait,Sheep,kt,2016,0.1863
Kuwait,Sheep,kt,2017,0.178
Kuwait,Sheep,kt,2018,0.1832
Kuwait,Sheep,kt,2019,0.1913
Kuwait,Sheep,kt,2020,0.1943
Kuwait,Sheep,kt,2021,0.2004
Kuwait,Sheep,kt,2022,0.2049
Kuwait,Sheep,kt,2023,0.1967
Kyrgyzstan,Cattle,kt,2010,2.0971
Kyrgyzstan,Cattle,kt,2011,2.164
Kyrgyzstan,Cattle,kt,2012,2.2102
Kyrgyzstan,Cattle,kt,2013,2.2672
Kyrgyzstan,Cattle,kt,2014,2.355
Kyrgyzstan,Cattle,kt,2015,2.4154
Kyrgyzstan,Cattle,kt,2016,2.4703
Kyrgyzstan,Cattle,kt,2017,2.549
Kyrgyzstan,Cattle,kt,2018,2.6338
Kyrgyzstan,Cattle,kt,2019,2.7207
Kyrgyzstan,Cattle,kt,2020,2.7737
Kyrgyzstan,Cattle,kt,2021,2.8303
Kyrgyzstan,Cattle,kt,2022,2.8835
Kyrgyzstan,Cattle,kt,2023,2.9129
Kyrgyzstan,Goats,kt,2010,0.3222
Kyrgyzstan,Goats,kt,2011,0.3327
Kyrgyzstan,Goats,kt,2012,0.3192
Kyrgyzstan,Goats,kt,2013,0.3283
Kyrgyzstan,Goats,kt,2014,0.3111
Kyrgyzstan,Goats,kt,2015,0.2973
Kyrgyzstan,Goats,kt,2016,0.2929
Kyrgyzstan,Goats,kt,2017,0.2803
Kyrgyzstan,Goats,kt,2018,0.2758
Kyrgyzstan,Goats,kt,2019,0.2738
Kyrgyzstan,Goats,kt,2020,0.2634
Kyrgyzstan,Goats,kt,2021,0.2538
Kyrgyzstan,Goats,kt,2022,0.2343
Kyrgyzstan,Goats,kt,2023,0.2266
Kyrgyzstan,Sheep,kt,2010,1.1619
Kyrgyzstan,Sheep,kt,2011,1.2242
Kyrgyzstan,Sheep,kt,2012,1.274
Kyrgyzstan,Sheep,kt,2013,1.3281
Kyrgyzstan,Sheep,kt,2014,1.3956
Kyrgyzstan,Sheep,kt,2015,1.4356
Kyrgyzstan,Sheep,kt,2016,1.4657
Kyrgyzstan,Sheep,kt,2017,1.4918
Kyrgyzstan,Sheep,kt,2018,1.5211
Kyrgyzstan,Sheep,kt,2019,1.5508
Kyrgyzstan,Sheep,kt,2020,1.5628
Kyrgyzstan,Sheep,kt,2021,1.5706
Kyrgyzstan,Sheep,kt,2022,1.565
Kyrgyzstan,Sheep,kt,2023,1.5756
Kyrgyzstan,Swine,kt,2010,0.0101
Kyrgyzstan,Swine,kt,2011,0.01
Kyrgyzstan,Swine,kt,2012,0.0093
Kyrgyzstan,Swine,kt,2013,0.0087
Kyrgyzstan,Swine,kt,2014,0.0086
Kyrgyzstan,Swine,kt,2015,0.0085
Kyrgyzstan,Swine,kt,2016,0.0086
Kyrgyzstan,Swine,kt,2017,0.0088
Kyrgyzstan,Swine,kt,2018,0.0086
Kyrgyzstan,Swine,kt,2019,0.0059
Kyrgyzstan,Swine,kt,2020,0.005
Kyrgyzstan,Swine,kt,2021,0.005
Kyrgyzstan,Swine,kt,2022,0.0043
Kyrgyzstan,Swine,kt,2023,0.005
Lao People's Democratic Republic,Buffalo,kt,2010,2.1758
Lao People's Democratic Republic,Buffalo,kt,2011,2.1904
Lao People's Democratic Republic,Buffalo,kt,2012,2.1739
Lao People's Democratic Republic,Buffalo,kt,2013,2.1776
Lao People's Democratic Republic,Buffalo,kt,2014,2.1099
Lao People's Democratic Republic,Buffalo,kt,2015,2.1319
Lao People's Democratic Republic,Buffalo,kt,2016,2.1538
Lao People's Democratic Republic,Buffalo,kt,2017,2.1758
Lao People's Democratic Republic,Buffalo,kt,2018,2.196
Lao People's Democratic Republic,Buffalo,kt,2019,2.2362
Lao People's Democratic Republic,Buffalo,kt,2020,2.2581
Lao People's Democratic Republic,Buffalo,kt,2021,2.2752
Lao People's Democratic Republic,Buffalo,kt,2022,2.2083
Lao People's Democratic Republic,Buffalo,kt,2023,2.2178
Lao People's Democratic Republic,Cattle,kt,2010,2.4858
Lao People's Democratic Republic,Cattle,kt,2011,2.5934
Lao People's Democratic Republic,Cattle,kt,2012,2.8541
Lao People's Democratic Republic,Cattle,kt,2013,2.8913
Lao People's Democratic Republic,Cattle,kt,2014,2.9786
Lao People's Democratic Republic,Cattle,kt,2015,3.0832
Lao People's Democratic Republic,Cattle,kt,2016,3.2436
Lao People's Democratic Republic,Cattle,kt,2017,3.3466
Lao People's Democratic Republic,Cattle,kt,2018,3.4426
Lao People's Democratic Republic,Cattle,kt,2019,3.5592
Lao People's Democratic Republic,Cattle,kt,2020,3.6909
Lao People's Democratic Republic,Cattle,kt,2021,3.8782
Lao People's Democratic Republic,Cattle,kt,2022,4.096
Lao People's Democratic Republic,Cattle,kt,2023,4.2896
Lao People's Democratic Republic,Goats,kt,2010,0.1254
Lao People's Democratic Republic,Goats,kt,2011,0.1473
Lao People's Democratic Republic,Goats,kt,2012,0.1517
Lao People's Democratic Republic,Goats,kt,2013,0.1607
Lao People's Democratic Republic,Goats,kt,2014,0.1644
Lao People's Democratic Republic,Goats,kt,2015,0.1822
Lao People's Democratic Republic,Goats,kt,2016,0.1914
Lao People's Democratic Republic,Goats,kt,2017,0.201
Lao People's Democratic Republic,Goats,kt,2018,0.2107
Lao People's Democratic Republic,Goats,kt,2019,0.2212
Lao People's Democratic Republic,Goats,kt,2020,0.2331
Lao People's Democratic Republic,Goats,kt,2021,0.2441
Lao People's Democratic Republic,Goats,kt,2022,0.2578
Lao People's Democratic Republic,Goats,kt,2023,0.269
Lao People's Democratic Republic,Swine,kt,2010,0.464
Lao People's Democratic Republic,Swine,kt,2011,0.4468
Lao People's Democratic Republic,Swine,kt,2012,0.4711
Lao People's Democratic Republic,Swine,kt,2013,0.497
Lao People's Democratic Republic,Swine,kt,2014,0.5264
Lao People's Democratic Republic,Swine,kt,2015,0.5493
Lao People's Democratic Republic,Swine,kt,2016,0.6238
Lao People's Democratic Republic,Swine,kt,2017,0.6523
Lao People's Democratic Republic,Swine,kt,2018,0.6449
Lao People's Democratic Republic,Swine,kt,2019,0.6938
Lao People's Democratic Republic,Swine,kt,2020,0.7247
Lao People's Democratic Republic,Swine,kt,2021,0.725
Lao People's Democratic Republic,Swine,kt,2022,0.7432
Lao People's Democratic Republic,Swine,kt,2023,0.763
Lebanon,Cattle,kt,2010,0.148
Lebanon,Cattle,kt,2011,0.1611
Lebanon,Cattle,kt,2012,0.175
Lebanon,Cattle,kt,2013,0.188
Lebanon,Cattle,kt,2014,0.2086
Lebanon,Cattle,kt,2015,0.1951
Lebanon,Cattle,kt,2016,0.1882
Lebanon,Cattle,kt,2017,0.1867
Lebanon,Cattle,kt,2018,0.1882
Lebanon,Cattle,kt,2019,0.1894
Lebanon,Cattle,kt,2020,0.1937
Lebanon,Cattle,kt,2021,0.1954
Lebanon,Cattle,kt,2022,0.1953
Lebanon,Cattle,kt,2023,0.195
Lebanon,Goats,kt,2010,0.1357
Lebanon,Goats,kt,2011,0.1848
Lebanon,Goats,kt,2012,0.1848
Lebanon,Goats,kt,2013,0.1848
Lebanon,Goats,kt,2014,0.1848
Lebanon,Goats,kt,2015,0.1734
Lebanon,Goats,kt,2016,0.1677
Lebanon,Goats,kt,2017,0.182
Lebanon,Goats,kt,2018,0.1819
Lebanon,Goats,kt,2019,0.1751
Lebanon,Goats,kt,2020,0.1796
Lebanon,Goats,kt,2021,0.1785
Lebanon,Goats,kt,2022,0.1766
Lebanon,Goats,kt,2023,0.1759
Lebanon,Sheep,kt,2010,0.071
Lebanon,Sheep,kt,2011,0.1205
Lebanon,Sheep,kt,2012,0.1205
Lebanon,Sheep,kt,2013,0.1205
Lebanon,Sheep,kt,2014,0.1205
Lebanon,Sheep,kt,2015,0.1155
Lebanon,Sheep,kt,2016,0.1149
Lebanon,Sheep,kt,2017,0.1159
Lebanon,Sheep,kt,2018,0.1181
Lebanon,Sheep,kt,2019,0.1221
Lebanon,Sheep,kt,2020,0.1156
Lebanon,Sheep,kt,2021,0.1155
Lebanon,Sheep,kt,2022,0.1177
Lebanon,Sheep,kt,2023,0.1163
Lebanon,Swine,kt,2010,0.0052
Lebanon,Swine,kt,2011,0.0052
Lebanon,Swine,kt,2012,0.0053
Lebanon,Swine,kt,2013,0.0053
Lebanon,Swine,kt,2014,0.0054
Lebanon,Swine,kt,2015,0.0053
Lebanon,Swine,kt,2016,0.0051
Lebanon,Swine,kt,2017,0.0052
Lebanon,Swine,kt,2018,0.0052
Lebanon,Swine,kt,2019,0.0051
Lebanon,Swine,kt,2020,0.005
Lebanon,Swine,kt,2021,0.005
Lebanon,Swine,kt,2022,0.005
Lebanon,Swine,kt,2023,0.005
Malaysia,Buffalo,kt,2010,0.2377
Malaysia,Buffalo,kt,2011,0.2346
Malaysia,Buffalo,kt,2012,0.2287
Malaysia,Buffalo,kt,2013,0.2263
Malaysia,Buffalo,kt,2014,0.2219
Malaysia,Buffalo,kt,2015,0.217
Malaysia,Buffalo,kt,2016,0.218
Malaysia,Buffalo,kt,2017,0.2086
Malaysia,Buffalo,kt,2018,0.1958
Malaysia,Buffalo,kt,2019,0.1861
Malaysia,Buffalo,kt,2020,0.1176
Malaysia,Buffalo,kt,2021,0.1218
Malaysia,Buffalo,kt,2022,0.1288
Malaysia,Buffalo,kt,2023,0.1328
Malaysia,Cattle,kt,2010,1.4033
Malaysia,Cattle,kt,2011,1.2888
Malaysia,Cattle,kt,2012,1.248
Malaysia,Cattle,kt,2013,1.2601
Malaysia,Cattle,kt,2014,1.2457
Malaysia,Cattle,kt,2015,1.2445
Malaysia,Cattle,kt,2016,1.2406
Malaysia,Cattle,kt,2017,1.1832
Malaysia,Cattle,kt,2018,1.1376
Malaysia,Cattle,kt,2019,1.1043
Malaysia,Cattle,kt,2020,1.1762
Malaysia,Cattle,kt,2021,1.2055
Malaysia,Cattle,kt,2022,1.2242
Malaysia,Cattle,kt,2023,1.2211
Malaysia,Goats,kt,2010,0.1696
Malaysia,Goats,kt,2011,0.1629
Malaysia,Goats,kt,2012,0.1581
Malaysia,Goats,kt,2013,0.1487
Malaysia,Goats,kt,2014,0.1468
Malaysia,Goats,kt,2015,0.1475
Malaysia,Goats,kt,2016,0.1424
Malaysia,Goats,kt,2017,0.1317
Malaysia,Goats,kt,2018,0.1228
Malaysia,Goats,kt,2019,0.1068
Malaysia,Goats,kt,2020,0.1109
Malaysia,Goats,kt,2021,0.1107
Malaysia,Goats,kt,2022,0.1146
Malaysia,Goats,kt,2023,0.1156
Malaysia,Sheep,kt,2010,0.035
Malaysia,Sheep,kt,2011,0.0359
Malaysia,Sheep,kt,2012,0.0374
Malaysia,Sheep,kt,2013,0.0403
Malaysia,Sheep,kt,2014,0.0406
Malaysia,Sheep,kt,2015,0.0417
Malaysia,Sheep,kt,2016,0.0393
Malaysia,Sheep,kt,2017,0.0371
Malaysia,Sheep,kt,2018,0.0364
Malaysia,Sheep,kt,2019,0.0345
Malaysia,Sheep,kt,2020,0.0354
Malaysia,Sheep,kt,2021,0.0388
Malaysia,Sheep,kt,2022,0.0393
Malaysia,Sheep,kt,2023,0.04
Malaysia,Swine,kt,2010,0.3241
Malaysia,Swine,kt,2011,0.3037
Malaysia,Swine,kt,2012,0.3122
Malaysia,Swine,kt,2013,0.3433
Malaysia,Swine,kt,2014,0.3691
Malaysia,Swine,kt,2015,0.3181
Malaysia,Swine,kt,2016,0.2789
Malaysia,Swine,kt,2017,0.3118
Malaysia,Swine,kt,2018,0.3317
Malaysia,Swine,kt,2019,0.3184
Malaysia,Swine,kt,2020,0.3153
Malaysia,Swine,kt,2021,0.2821
Malaysia,Swine,kt,2022,0.2534
Malaysia,Swine,kt,2023,0.2091
Mongolia,Cattle,kt,2010,3.6045
Mongolia,Cattle,kt,2011,3.8648
Mongolia,Cattle,kt,2012,4.2667
Mongolia,Cattle,kt,2013,4.803
Mongolia,Cattle,kt,2014,5.6381
Mongolia,Cattle,kt,2015,6.2362
Mongolia,Cattle,kt,2016,6.7409
Mongolia,Cattle,kt,2017,7.2548
Mongolia,Cattle,kt,2018,7.2385
Mongolia,Cattle,kt,2019,7.8564
Mongolia,Cattle,kt,2020,7.8142
Mongolia,Cattle,kt,2021,8.3129
Mongolia,Cattle,kt,2022,9.1074
Mongolia,Cattle,kt,2023,8.8559
Mongolia,Goats,kt,2010,4.7456
Mongolia,Goats,kt,2011,5.4468
Mongolia,Goats,kt,2012,6.0019
Mongolia,Goats,kt,2013,6.5724
Mongolia,Goats,kt,2014,7.5231
Mongolia,Goats,kt,2015,8.0645
Mongolia,Goats,kt,2016,8.742
Mongolia,Goats,kt,2017,9.3476
Mongolia,Goats,kt,2018,9.2718
Mongolia,Goats,kt,2019,10.0022
Mongolia,Goats,kt,2020,9.4753
Mongolia,Goats,kt,2021,9.0432
Mongolia,Goats,kt,2022,9.4238
Mongolia,Goats,kt,2023,8.415
Mongolia,Sheep,kt,2010,4.1086
Mongolia,Sheep,kt,2011,4.4457
Mongolia,Sheep,kt,2012,5.1473
Mongolia,Sheep,kt,2013,5.6935
Mongolia,Sheep,kt,2014,6.5868
Mongolia,Sheep,kt,2015,7.0772
Mongolia,Sheep,kt,2016,7.9038
Mongolia,Sheep,kt,2017,8.5431
Mongolia,Sheep,kt,2018,8.6694
Mongolia,Sheep,kt,2019,9.1553
Mongolia,Sheep,kt,2020,8.526
Mongolia,Sheep,kt,2021,8.8204
Mongolia,Sheep,kt,2022,9.2916
Mongolia,Sheep,kt,2023,8.3444
Mongolia,Swine,kt,2010,0.0042
Mongolia,Swine,kt,2011,0.0051
Mongolia,Swine,kt,2012,0.0068
Mongolia,Swine,kt,2013,0.0087
Mongolia,Swine,kt,2014,0.0078
Mongolia,Swine,kt,2015,0.0056
Mongolia,Swine,kt,2016,0.0053
Mongolia,Swine,kt,2017,0.0054
Mongolia,Swine,kt,2018,0.0047
Mongolia,Swine,kt,2019,0.0035
Mongolia,Swine,kt,2020,0.0041
Mongolia,Swine,kt,2021,0.0052
Mongolia,Swine,kt,2022,0.0059
Mongolia,Swine,kt,2023,0.0043
Myanmar,Buffalo,kt,2010,5.4479
Myanmar,Buffalo,kt,2011,5.667
Myanmar,Buffalo,kt,2012,5.8759
Myanmar,Buffalo,kt,2013,6.0712
Myanmar,Buffalo,kt,2014,6.2627
Myanmar,Buffalo,kt,2015,6.4631
Myanmar,Buffalo,kt,2016,6.6629
Myanmar,Buffalo,kt,2017,7.0781
Myanmar,Buffalo,kt,2018,3.481
Myanmar,Buffalo,kt,2019,3.5538
Myanmar,Buffalo,kt,2020,3.6287
Myanmar,Buffalo,kt,2021,3.7458
Myanmar,Buffalo,kt,2022,3.7934
Myanmar,Buffalo,kt,2023,3.7971
Myanmar,Cattle,kt,2010,22.6155
Myanmar,Cattle,kt,2011,23.5142
Myanmar,Cattle,kt,2012,24.1917
Myanmar,Cattle,kt,2013,24.9175
Myanmar,Cattle,kt,2014,25.7251
Myanmar,Cattle,kt,2015,26.4977
Myanmar,Cattle,kt,2016,27.4592
Myanmar,Cattle,kt,2017,29.2754
Myanmar,Cattle,kt,2018,16.5514
Myanmar,Cattle,kt,2019,16.8482
Myanmar,Cattle,kt,2020,17.2239
Myanmar,Cattle,kt,2021,17.8285
Myanmar,Cattle,kt,2022,18.0769
Myanmar,Cattle,kt,2023,18.06
Myanmar,Goats,kt,2010,1.1694
Myanmar,Goats,kt,2011,1.3167
Myanmar,Goats,kt,2012,1.5334
Myanmar,Goats,kt,2013,1.697
Myanmar,Goats,kt,2014,1.9195
Myanmar,Goats,kt,2015,2.1619
Myanmar,Goats,kt,2016,2.4916
Myanmar,Goats,kt,2017,2.8876
Myanmar,Goats,kt,2018,0.6747
Myanmar,Goats,kt,2019,0.7041
Myanmar,Goats,kt,2020,0.7333
Myanmar,Goats,kt,2021,0.7602
Myanmar,Goats,kt,2022,0.7862
Myanmar,Goats,kt,2023,0.7862
Myanmar,Sheep,kt,2010,0.1883
Myanmar,Sheep,kt,2011,0.2424
Myanmar,Sheep,kt,2012,0.2508
Myanmar,Sheep,kt,2013,0.2884
Myanmar,Sheep,kt,2014,0.3298
Myanmar,Sheep,kt,2015,0.3749
Myanmar,Sheep,kt,2016,0.4246
Myanmar,Sheep,kt,2017,0.3729
Myanmar,Sheep,kt,2018,0.1147
Myanmar,Sheep,kt,2019,0.1197
Myanmar,Sheep,kt,2020,0.1247
Myanmar,Sheep,kt,2021,0.1292
Myanmar,Sheep,kt,2022,0.1538
Myanmar,Sheep,kt,2023,0.1532
Myanmar,Swine,kt,2010,1.5876
Myanmar,Swine,kt,2011,1.7699
Myanmar,Swine,kt,2012,1.9558
Myanmar,Swine,kt,2013,2.1188
Myanmar,Swine,kt,2014,2.3201
Myanmar,Swine,kt,2015,2.5385
Myanmar,Swine,kt,2016,2.7861
Myanmar,Swine,kt,2017,3.2496
Myanmar,Swine,kt,2018,1.0233
Myanmar,Swine,kt,2019,1.0839
Myanmar,Swine,kt,2020,1.1429
Myanmar,Swine,kt,2021,1.237
Myanmar,Swine,kt,2022,1.3156
Myanmar,Swine,kt,2023,1.3151
Nepal,Buffalo,kt,2010,4.1048
Nepal,Buffalo,kt,2011,4.2378
Nepal,Buffalo,kt,2012,4.3561
Nepal,Buffalo,kt,2013,4.4484
Nepal,Buffalo,kt,2014,4.3947
Nepal,Buffalo,kt,2015,4.3855
Nepal,Buffalo,kt,2016,4.3864
Nepal,Buffalo,kt,2017,4.3942
Nepal,Buffalo,kt,2018,4.4789
Nepal,Buffalo,kt,2019,4.5051
Nepal,Buffalo,kt,2020,4.4618
Nepal,Buffalo,kt,2021,4.3789
Nepal,Buffalo,kt,2022,4.356
Nepal,Buffalo,kt,2023,2.6147
Nepal,Cattle,kt,2010,3.2536
Nepal,Cattle,kt,2011,3.2782
Nepal,Cattle,kt,2012,3.3043
Nepal,Cattle,kt,2013,3.3354
Nepal,Cattle,kt,2014,3.324
Nepal,Cattle,kt,2015,3.3244
Nepal,Cattle,kt,2016,3.3458
Nepal,Cattle,kt,2017,3.364
Nepal,Cattle,kt,2018,3.3819
Nepal,Cattle,kt,2019,3.4158
Nepal,Cattle,kt,2020,3.5101
Nepal,Cattle,kt,2021,3.5466
Nepal,Cattle,kt,2022,3.539
Nepal,Cattle,kt,2023,2.3722
Nepal,Goats,kt,2010,3.0231
Nepal,Goats,kt,2011,3.1401
Nepal,Goats,kt,2012,3.2517
Nepal,Goats,kt,2013,3.3452
Nepal,Goats,kt,2014,3.4789
Nepal,Goats,kt,2015,3.5042
Nepal,Goats,kt,2016,3.7553
Nepal,Goats,kt,2017,3.8165
Nepal,Goats,kt,2018,3.9813
Nepal,Goats,kt,2019,4.1988
Nepal,Goats,kt,2020,4.3794
Nepal,Goats,kt,2021,4.595
Nepal,Goats,kt,2022,4.7823
Nepal,Goats,kt,2023,4.9705
Nepal,Sheep,kt,2010,0.2274
Nepal,Sheep,kt,2011,0.2284
Nepal,Sheep,kt,2012,0.229
Nepal,Sheep,kt,2013,0.2297
Nepal,Sheep,kt,2014,0.2239
Nepal,Sheep,kt,2015,0.2239
Nepal,Sheep,kt,2016,0.2272
Nepal,Sheep,kt,2017,0.2275
Nepal,Sheep,kt,2018,0.2272
Nepal,Sheep,kt,2019,0.2267
Nepal,Sheep,kt,2020,0.2287
Nepal,Sheep,kt,2021,0.2252
Nepal,Sheep,kt,2022,0.2188
Nepal,Sheep,kt,2023,0.1424
Nepal,Swine,kt,2010,0.148
Nepal,Swine,kt,2011,0.154
Nepal,Swine,kt,2012,0.1581
Nepal,Swine,kt,2013,0.1612
Nepal,Swine,kt,2014,0.1654
Nepal,Swine,kt,2015,0.1672
Nepal,Swine,kt,2016,0.1794
Nepal,Swine,kt,2017,0.1845
Nepal,Swine,kt,2018,0.1995
Nepal,Swine,kt,2019,0.2068
Nepal,Swine,kt,2020,0.2112
Nepal,Swine,kt,2021,0.2208
Nepal,Swine,kt,2022,0.2091
Nepal,Swine,kt,2023,0.1886
Oman,Cattle,kt,2010,0.6696
Oman,Cattle,kt,2011,0.6831
Oman,Cattle,kt,2012,0.6951
Oman,Cattle,kt,2013,0.7186
Oman,Cattle,kt,2014,0.7177
Oman,Cattle,kt,2015,0.7321
Oman,Cattle,kt,2016,0.7469
Oman,Cattle,kt,2017,0.7607
Oman,Cattle,kt,2018,0.7759
Oman,Cattle,kt,2019,0.7914
Oman,Cattle,kt,2020,0.8101
Oman,Cattle,kt,2021,0.8276
Oman,Cattle,kt,2022,0.8441
Oman,Cattle,kt,2023,0.861
