area,item,unit,year,value
Japan,Swine,kt,2019,32.046
Japan,Swine,kt,2020,32.3248
Japan,Swine,kt,2021,32.515
Japan,Swine,kt,2022,31.3215
Japan,Swine,kt,2023,31.346
Jordan,Buffalo,kt,2010,0.006
Jordan,Buffalo,kt,2011,0.006
Jordan,Buffalo,kt,2012,0.006
Jordan,Buffalo,kt,2013,0.006
Jordan,Buffalo,kt,2014,0.006
Jordan,Buffalo,kt,2015,0.0059
Jordan,Buffalo,kt,2016,0.0059
Jordan,Buffalo,kt,2017,0.0058
Jordan,Buffalo,kt,2018,0.0056
Jordan,Buffalo,kt,2019,0.0055
Jordan,Buffalo,kt,2020,0.0056
Jordan,Buffalo,kt,2021,0.0056
Jordan,Buffalo,kt,2022,0.0056
Jordan,Buffalo,kt,2023,0.0056
Jordan,Cattle,kt,2010,2.709
Jordan,Cattle,kt,2011,2.7778
Jordan,Cattle,kt,2012,2.8064
Jordan,Cattle,kt,2013,2.8441
Jordan,Cattle,kt,2014,2.8702
Jordan,Cattle,kt,2015,3.0488
Jordan,Cattle,kt,2016,3.0903
Jordan,Cattle,kt,2017,3.1475
Jordan,Cattle,kt,2018,3.1505
Jordan,Cattle,kt,2019,3.2068
Jordan,Cattle,kt,2020,3.1853
Jordan,Cattle,kt,2021,3.2238
Jordan,Cattle,kt,2022,3.3698
Jordan,Cattle,kt,2023,3.2696
Jordan,Goats,kt,2010,3.8864
Jordan,Goats,kt,2011,3.889
Jordan,Goats,kt,2012,4.0945
Jordan,Goats,kt,2013,4.3246
Jordan,Goats,kt,2014,4.4345
Jordan,Goats,kt,2015,4.4472
Jordan,Goats,kt,2016,5.055
Jordan,Goats,kt,2017,3.9947
Jordan,Goats,kt,2018,3.837
Jordan,Goats,kt,2019,3.9523
Jordan,Goats,kt,2020,3.9434
Jordan,Goats,kt,2021,4.1564
Jordan,Goats,kt,2022,3.7907
Jordan,Goats,kt,2023,3.9635
Jordan,Sheep,kt,2010,11.2048
Jordan,Sheep,kt,2011,11.6627
Jordan,Sheep,kt,2012,11.505
Jordan,Sheep,kt,2013,11.9024
Jordan,Sheep,kt,2014,13.8033
Jordan,Sheep,kt,2015,13.3715
Jordan,Sheep,kt,2016,16.4745
Jordan,Sheep,kt,2017,15.7751
Jordan,Sheep,kt,2018,15.7607
Jordan,Sheep,kt,2019,15.4955
Jordan,Sheep,kt,2020,15.4618
Jordan,Sheep,kt,2021,15.8891
Jordan,Sheep,kt,2022,15.2528
Jordan,Sheep,kt,2023,15.1125
Kazakhstan,Buffalo,kt,2010,0.56
Kazakhstan,Buffalo,kt,2011,0.56
Kazakhstan,Buffalo,kt,2012,0.56
Kazakhstan,Buffalo,kt,2013,0.56
Kazakhstan,Buffalo,kt,2014,0.56
Kazakhstan,Buffalo,kt,2015,0.56
Kazakhstan,Buffalo,kt,2016,0.5638
Kazakhstan,Buffalo,kt,2017,0.5637
Kazakhstan,Buffalo,kt,2018,0.5595
Kazakhstan,Buffalo,kt,2019,0.5534
Kazakhstan,Buffalo,kt,2020,0.5462
Kazakhstan,Buffalo,kt,2021,0.541
Kazakhstan,Buffalo,kt,2022,0.536
Kazakhstan,Buffalo,kt,2023,0.5312
Kazakhstan,Cattle,kt,2010,361.3334
Kazakhstan,Cattle,kt,2011,364.0882
Kazakhstan,Cattle,kt,2012,336.6428
Kazakhstan,Cattle,kt,2013,335.332
Kazakhstan,Cattle,kt,2014,344.8435
Kazakhstan,Cattle,kt,2015,361.0754
Kazakhstan,Cattle,kt,2016,373.9582
Kazakhstan,Cattle,kt,2017,392.448
Kazakhstan,Cattle,kt,2018,413.1652
Kazakhstan,Cattle,kt,2019,334.79
Kazakhstan,Cattle,kt,2020,347.201
Kazakhstan,Cattle,kt,2021,358.825
Kazakhstan,Cattle,kt,2022,351.4995
Kazakhstan,Cattle,kt,2023,356.6233
Kazakhstan,Goats,kt,2010,13.8425
Kazakhstan,Goats,kt,2011,13.6692
Kazakhstan,Goats,kt,2012,13.5541
Kazakhstan,Goats,kt,2013,12.7549
Kazakhstan,Goats,kt,2014,12.074
Kazakhstan,Goats,kt,2015,11.892
Kazakhstan,Goats,kt,2016,11.7501
Kazakhstan,Goats,kt,2017,11.6465
Kazakhstan,Goats,kt,2018,11.6659
Kazakhstan,Goats,kt,2019,9.3309
Kazakhstan,Goats,kt,2020,9.2695
Kazakhstan,Goats,kt,2021,9.6732
Kazakhstan,Goats,kt,2022,9.627
Kazakhstan,Goats,kt,2023,8.7161
Kazakhstan,Sheep,kt,2010,74.7701
Kazakhstan,Sheep,kt,2011,78.0968
Kazakhstan,Sheep,kt,2012,78.7411
Kazakhstan,Sheep,kt,2013,77.1998
Kazakhstan,Sheep,kt,2014,77.5087
Kazakhstan,Sheep,kt,2015,80.0104
Kazakhstan,Sheep,kt,2016,81.0126
Kazakhstan,Sheep,kt,2017,81.854
Kazakhstan,Sheep,kt,2018,83.7225
Kazakhstan,Sheep,kt,2019,84.456
Kazakhstan,Sheep,kt,2020,85.1343
Kazakhstan,Sheep,kt,2021,86.5929
Kazakhstan,Sheep,kt,2022,86.491
Kazakhstan,Sheep,kt,2023,86.5046
Kazakhstan,Swine,kt,2010,3.9789
Kazakhstan,Swine,kt,2011,4.032
Kazakhstan,Swine,kt,2012,3.6126
Kazakhstan,Swine,kt,2013,3.0948
Kazakhstan,Swine,kt,2014,2.7669
Kazakhstan,Swine,kt,2015,2.6629
Kazakhstan,Swine,kt,2016,2.5027
Kazakhstan,Swine,kt,2017,2.4454
Kazakhstan,Swine,kt,2018,2.3962
Kazakhstan,Swine,kt,2019,1.68
Kazakhstan,Swine,kt,2020,1.71
Kazakhstan,Swine,kt,2021,1.65
Kazakhstan,Swine,kt,2022,1.5295
Kazakhstan,Swine,kt,2023,1.4499
Kuwait,Cattle,kt,2010,1.2968
Kuwait,Cattle,kt,2011,1.0796
Kuwait,Cattle,kt,2012,0.9748
Kuwait,Cattle,kt,2013,0.9546
Kuwait,Cattle,kt,2014,1.06
Kuwait,Cattle,kt,2015,1.1152
Kuwait,Cattle,kt,2016,0.933
Kuwait,Cattle,kt,2017,1.1748
Kuwait,Cattle,kt,2018,1.0961
Kuwait,Cattle,kt,2019,1.2837
Kuwait,Cattle,kt,2020,1.1607
Kuwait,Cattle,kt,2021,1.1712
Kuwait,Cattle,kt,2022,1.1982
Kuwait,Cattle,kt,2023,1.2336
Kuwait,Goats,kt,2010,0.9265
Kuwait,Goats,kt,2011,0.7866
Kuwait,Goats,kt,2012,0.7126
Kuwait,Goats,kt,2013,0.7802
Kuwait,Goats,kt,2014,0.7953
Kuwait,Goats,kt,2015,0.8116
Kuwait,Goats,kt,2016,0.8931
Kuwait,Goats,kt,2017,1.0253
Kuwait,Goats,kt,2018,1.0871
Kuwait,Goats,kt,2019,1.22
Kuwait,Goats,kt,2020,1.1108
Kuwait,Goats,kt,2021,1.1393
Kuwait,Goats,kt,2022,1.1567
Kuwait,Goats,kt,2023,1.1356
Kuwait,Sheep,kt,2010,2.3768
Kuwait,Sheep,kt,2011,2.3031
Kuwait,Sheep,kt,2012,2.3354
Kuwait,Sheep,kt,2013,2.6686
Kuwait,Sheep,kt,2014,3.2435
Kuwait,Sheep,kt,2015,3.0399
Kuwait,Sheep,kt,2016,3.5929
Kuwait,Sheep,kt,2017,3.4326
Kuwait,Sheep,kt,2018,3.5336
Kuwait,Sheep,kt,2019,3.6892
Kuwait,Sheep,kt,2020,3.7479
Kuwait,Sheep,kt,2021,3.8658
Kuwait,Sheep,kt,2022,3.9516
Kuwait,Sheep,kt,2023,3.7938
Kyrgyzstan,Cattle,kt,2010,81.6083
Kyrgyzstan,Cattle,kt,2011,83.5805
Kyrgyzstan,Cattle,kt,2012,85.4802
Kyrgyzstan,Cattle,kt,2013,88.237
Kyrgyzstan,Cattle,kt,2014,91.5878
Kyrgyzstan,Cattle,kt,2015,92.6939
Kyrgyzstan,Cattle,kt,2016,95.2915
Kyrgyzstan,Cattle,kt,2017,97.9439
Kyrgyzstan,Cattle,kt,2018,101.0092
Kyrgyzstan,Cattle,kt,2019,104.2413
Kyrgyzstan,Cattle,kt,2020,107.1537
Kyrgyzstan,Cattle,kt,2021,109.2182
Kyrgyzstan,Cattle,kt,2022,111.291
Kyrgyzstan,Cattle,kt,2023,112.6754
Kyrgyzstan,Goats,kt,2010,4.8161
Kyrgyzstan,Goats,kt,2011,4.9743
Kyrgyzstan,Goats,kt,2012,4.7716
Kyrgyzstan,Goats,kt,2013,4.9076
Kyrgyzstan,Goats,kt,2014,4.6514
Kyrgyzstan,Goats,kt,2015,4.4446
Kyrgyzstan,Goats,kt,2016,4.3788
Kyrgyzstan,Goats,kt,2017,4.1904
Kyrgyzstan,Goats,kt,2018,4.1235
Kyrgyzstan,Goats,kt,2019,4.0938
Kyrgyzstan,Goats,kt,2020,3.9383
Kyrgyzstan,Goats,kt,2021,3.7942
Kyrgyzstan,Goats,kt,2022,3.5022
Kyrgyzstan,Goats,kt,2023,3.3875
Kyrgyzstan,Sheep,kt,2010,20.8857
Kyrgyzstan,Sheep,kt,2011,22.0048
Kyrgyzstan,Sheep,kt,2012,22.8995
Kyrgyzstan,Sheep,kt,2013,23.8722
Kyrgyzstan,Sheep,kt,2014,25.0858
Kyrgyzstan,Sheep,kt,2015,25.8046
Kyrgyzstan,Sheep,kt,2016,26.3448
Kyrgyzstan,Sheep,kt,2017,26.8144
Kyrgyzstan,Sheep,kt,2018,27.3411
Kyrgyzstan,Sheep,kt,2019,27.8746
Kyrgyzstan,Sheep,kt,2020,28.091
Kyrgyzstan,Sheep,kt,2021,28.2315
Kyrgyzstan,Sheep,kt,2022,28.1295
Kyrgyzstan,Sheep,kt,2023,28.3214
Kyrgyzstan,Swine,kt,2010,0.1794
Kyrgyzstan,Swine,kt,2011,0.1776
Kyrgyzstan,Swine,kt,2012,0.1661
Kyrgyzstan,Swine,kt,2013,0.1553
Kyrgyzstan,Swine,kt,2014,0.1523
Kyrgyzstan,Swine,kt,2015,0.151
Kyrgyzstan,Swine,kt,2016,0.1532
Kyrgyzstan,Swine,kt,2017,0.1565
Kyrgyzstan,Swine,kt,2018,0.1538
Kyrgyzstan,Swine,kt,2019,0.1043
Kyrgyzstan,Swine,kt,2020,0.0884
Kyrgyzstan,Swine,kt,2021,0.0885
Kyrgyzstan,Swine,kt,2022,0.0769
Kyrgyzstan,Swine,kt,2023,0.089
Lao People's Democratic Republic,Buffalo,kt,2010,67.773
Lao People's Democratic Republic,Buffalo,kt,2011,68.229
Lao People's Democratic Republic,Buffalo,kt,2012,67.716
Lao People's Democratic Republic,Buffalo,kt,2013,67.83
Lao People's Democratic Republic,Buffalo,kt,2014,65.721
Lao People's Democratic Republic,Buffalo,kt,2015,66.405
Lao People's Democratic Republic,Buffalo,kt,2016,67.089
Lao People's Democratic Republic,Buffalo,kt,2017,67.773
Lao People's Democratic Republic,Buffalo,kt,2018,68.4023
Lao People's Democratic Republic,Buffalo,kt,2019,69.654
Lao People's Democratic Republic,Buffalo,kt,2020,70.338
Lao People's Democratic Republic,Buffalo,kt,2021,70.8694
Lao People's Democratic Republic,Buffalo,kt,2022,68.7856
Lao People's Democratic Republic,Buffalo,kt,2023,69.0811
Lao People's Democratic Republic,Cattle,kt,2010,72.2792
Lao People's Democratic Republic,Cattle,kt,2011,75.5258
Lao People's Democratic Republic,Cattle,kt,2012,82.7869
Lao People's Democratic Republic,Cattle,kt,2013,83.8429
Lao People's Democratic Republic,Cattle,kt,2014,86.5019
Lao People's Democratic Republic,Cattle,kt,2015,89.5192
Lao People's Democratic Republic,Cattle,kt,2016,94.1411
Lao People's Democratic Republic,Cattle,kt,2017,97.101
Lao People's Democratic Republic,Cattle,kt,2018,99.8709
Lao People's Democratic Republic,Cattle,kt,2019,103.2299
Lao People's Democratic Republic,Cattle,kt,2020,107.0221
Lao People's Democratic Republic,Cattle,kt,2021,112.4174
Lao People's Democratic Republic,Cattle,kt,2022,118.6861
Lao People's Democratic Republic,Cattle,kt,2023,124.2593
Lao People's Democratic Republic,Goats,kt,2010,1.8974
Lao People's Democratic Republic,Goats,kt,2011,2.2278
Lao People's Democratic Republic,Goats,kt,2012,2.2944
Lao People's Democratic Republic,Goats,kt,2013,2.4299
Lao People's Democratic Republic,Goats,kt,2014,2.4868
Lao People's Democratic Republic,Goats,kt,2015,2.7556
Lao People's Democratic Republic,Goats,kt,2016,2.8952
Lao People's Democratic Republic,Goats,kt,2017,3.04
Lao People's Democratic Republic,Goats,kt,2018,3.1864
Lao People's Democratic Republic,Goats,kt,2019,3.345
Lao People's Democratic Republic,Goats,kt,2020,3.5259
Lao People's Democratic Republic,Goats,kt,2021,3.6914
Lao People's Democratic Republic,Goats,kt,2022,3.8989
Lao People's Democratic Republic,Goats,kt,2023,4.0686
Lao People's Democratic Republic,Swine,kt,2010,16.512
Lao People's Democratic Republic,Swine,kt,2011,15.9
Lao People's Democratic Republic,Swine,kt,2012,16.764
Lao People's Democratic Republic,Swine,kt,2013,17.688
Lao People's Democratic Republic,Swine,kt,2014,18.732
Lao People's Democratic Republic,Swine,kt,2015,19.548
Lao People's Democratic Republic,Swine,kt,2016,22.2
Lao People's Democratic Republic,Swine,kt,2017,23.214
Lao People's Democratic Republic,Swine,kt,2018,22.948
Lao People's Democratic Republic,Swine,kt,2019,24.69
Lao People's Democratic Republic,Swine,kt,2020,25.788
Lao People's Democratic Republic,Swine,kt,2021,25.8
Lao People's Democratic Republic,Swine,kt,2022,26.448
Lao People's Democratic Republic,Swine,kt,2023,27.1534
Lebanon,Cattle,kt,2010,2.8368
Lebanon,Cattle,kt,2011,3.12
Lebanon,Cattle,kt,2012,3.376
Lebanon,Cattle,kt,2013,3.6499
Lebanon,Cattle,kt,2014,4.016
Lebanon,Cattle,kt,2015,3.7596
Lebanon,Cattle,kt,2016,3.6125
Lebanon,Cattle,kt,2017,3.5879
Lebanon,Cattle,kt,2018,3.6201
Lebanon,Cattle,kt,2019,3.6435
Lebanon,Cattle,kt,2020,3.7338
Lebanon,Cattle,kt,2021,3.7702
Lebanon,Cattle,kt,2022,3.769
Lebanon,Cattle,kt,2023,3.7597
Lebanon,Goats,kt,2010,2.0709
Lebanon,Goats,kt,2011,2.8203
Lebanon,Goats,kt,2012,2.8203
Lebanon,Goats,kt,2013,2.8203
Lebanon,Goats,kt,2014,2.8203
Lebanon,Goats,kt,2015,2.647
Lebanon,Goats,kt,2016,2.5596
Lebanon,Goats,kt,2017,2.7775
Lebanon,Goats,kt,2018,2.7763
Lebanon,Goats,kt,2019,2.6727
Lebanon,Goats,kt,2020,2.7408
Lebanon,Goats,kt,2021,2.7243
Lebanon,Goats,kt,2022,2.6961
Lebanon,Goats,kt,2023,2.6852
Lebanon,Sheep,kt,2010,1.3572
Lebanon,Sheep,kt,2011,2.3017
Lebanon,Sheep,kt,2012,2.3017
Lebanon,Sheep,kt,2013,2.3017
Lebanon,Sheep,kt,2014,2.3017
Lebanon,Sheep,kt,2015,2.206
Lebanon,Sheep,kt,2016,2.1942
Lebanon,Sheep,kt,2017,2.2148
Lebanon,Sheep,kt,2018,2.2552
Lebanon,Sheep,kt,2019,2.3315
Lebanon,Sheep,kt,2020,2.2082
Lebanon,Sheep,kt,2021,2.206
Lebanon,Sheep,kt,2022,2.2485
Lebanon,Sheep,kt,2023,2.2209
Lebanon,Swine,kt,2010,0.0232
Lebanon,Swine,kt,2011,0.0229
Lebanon,Swine,kt,2012,0.0234
Lebanon,Swine,kt,2013,0.0237
Lebanon,Swine,kt,2014,0.024
Lebanon,Swine,kt,2015,0.0235
Lebanon,Swine,kt,2016,0.0227
Lebanon,Swine,kt,2017,0.0231
Lebanon,Swine,kt,2018,0.023
Lebanon,Swine,kt,2019,0.0226
Lebanon,Swine,kt,2020,0.0224
Lebanon,Swine,kt,2021,0.0222
Lebanon,Swine,kt,2022,0.0223
Lebanon,Swine,kt,2023,0.0223
Malaysia,Buffalo,kt,2010,7.403
Malaysia,Buffalo,kt,2011,7.3077
Malaysia,Buffalo,kt,2012,7.1241
Malaysia,Buffalo,kt,2013,7.0478
Malaysia,Buffalo,kt,2014,6.9118
Malaysia,Buffalo,kt,2015,6.7584
Malaysia,Buffalo,kt,2016,6.7906
Malaysia,Buffalo,kt,2017,6.4987
Malaysia,Buffalo,kt,2018,6.0983
Malaysia,Buffalo,kt,2019,5.7966
Malaysia,Buffalo,kt,2020,3.6622
Malaysia,Buffalo,kt,2021,3.7945
Malaysia,Buffalo,kt,2022,4.0113
Malaysia,Buffalo,kt,2023,4.1362
Malaysia,Cattle,kt,2010,43.7136
Malaysia,Cattle,kt,2011,40.2256
Malaysia,Cattle,kt,2012,38.98
Malaysia,Cattle,kt,2013,39.3534
Malaysia,Cattle,kt,2014,38.9136
Malaysia,Cattle,kt,2015,38.8803
Malaysia,Cattle,kt,2016,37.4478
Malaysia,Cattle,kt,2017,35.8251
Malaysia,Cattle,kt,2018,34.4081
Malaysia,Cattle,kt,2019,33.7124
Malaysia,Cattle,kt,2020,35.4403
Malaysia,Cattle,kt,2021,36.6927
Malaysia,Cattle,kt,2022,36.9892
Malaysia,Cattle,kt,2023,36.8555
Malaysia,Goats,kt,2010,2.5878
Malaysia,Goats,kt,2011,2.4847
Malaysia,Goats,kt,2012,2.4121
Malaysia,Goats,kt,2013,2.2686
Malaysia,Goats,kt,2014,2.2396
Malaysia,Goats,kt,2015,2.2512
Malaysia,Goats,kt,2016,2.1723
Malaysia,Goats,kt,2017,2.0095
Malaysia,Goats,kt,2018,1.8733
Malaysia,Goats,kt,2019,1.6301
Malaysia,Goats,kt,2020,1.6916
Malaysia,Goats,kt,2021,1.6897
Malaysia,Goats,kt,2022,1.7478
Malaysia,Goats,kt,2023,1.7641
Malaysia,Sheep,kt,2010,0.6415
Malaysia,Sheep,kt,2011,0.6567
Malaysia,Sheep,kt,2012,0.6854
Malaysia,Sheep,kt,2013,0.7373
Malaysia,Sheep,kt,2014,0.7436
Malaysia,Sheep,kt,2015,0.7639
Malaysia,Sheep,kt,2016,0.7194
Malaysia,Sheep,kt,2017,0.6788
Malaysia,Sheep,kt,2018,0.6665
Malaysia,Sheep,kt,2019,0.6321
Malaysia,Sheep,kt,2020,0.6477
Malaysia,Sheep,kt,2021,0.7105
Malaysia,Sheep,kt,2022,0.7196
Malaysia,Sheep,kt,2023,0.7327
Malaysia,Swine,kt,2010,13.4562
Malaysia,Swine,kt,2011,12.6087
Malaysia,Swine,kt,2012,12.9629
Malaysia,Swine,kt,2013,14.2518
Malaysia,Swine,kt,2014,15.3229
Malaysia,Swine,kt,2015,13.2078
Malaysia,Swine,kt,2016,11.5807
Malaysia,Swine,kt,2017,12.9455
Malaysia,Swine,kt,2018,13.7728
Malaysia,Swine,kt,2019,13.2192
Malaysia,Swine,kt,2020,13.0884
Malaysia,Swine,kt,2021,11.711
Malaysia,Swine,kt,2022,10.5206
Malaysia,Swine,kt,2023,8.6816
Mongolia,Cattle,kt,2010,118.7859
Mongolia,Cattle,kt,2011,129.8748
Mongolia,Cattle,kt,2012,143.9815
Mongolia,Cattle,kt,2013,162.0673
Mongolia,Cattle,kt,2014,189.6882
Mongolia,Cattle,kt,2015,211.4912
Mongolia,Cattle,kt,2016,226.5358
Mongolia,Cattle,kt,2017,242.4501
Mongolia,Cattle,kt,2018,242.7789
Mongolia,Cattle,kt,2019,262.8709
Mongolia,Cattle,kt,2020,263.0995
Mongolia,Cattle,kt,2021,275.4198
Mongolia,Cattle,kt,2022,305.771
Mongolia,Cattle,kt,2023,293.5814
Mongolia,Goats,kt,2010,70.9432
Mongolia,Goats,kt,2011,81.4256
Mongolia,Goats,kt,2012,89.7248
Mongolia,Goats,kt,2013,98.253
Mongolia,Goats,kt,2014,112.4655
Mongolia,Goats,kt,2015,120.5598
Mongolia,Goats,kt,2016,130.6875
Mongolia,Goats,kt,2017,139.7417
Mongolia,Goats,kt,2018,138.6072
Mongolia,Goats,kt,2019,149.5271
Mongolia,Goats,kt,2020,141.6505
Mongolia,Goats,kt,2021,135.1906
Mongolia,Goats,kt,2022,140.8796
Mongolia,Goats,kt,2023,125.7991
Mongolia,Sheep,kt,2010,73.85
Mongolia,Sheep,kt,2011,79.9095
Mongolia,Sheep,kt,2012,92.5209
Mongolia,Sheep,kt,2013,102.3388
Mongolia,Sheep,kt,2014,118.3954
Mongolia,Sheep,kt,2015,127.2099
Mongolia,Sheep,kt,2016,142.0687
Mongolia,Sheep,kt,2017,153.5604
Mongolia,Sheep,kt,2018,155.8295
Mongolia,Sheep,kt,2019,164.5631
Mongolia,Sheep,kt,2020,153.2521
Mongolia,Sheep,kt,2021,158.5435
Mongolia,Sheep,kt,2022,167.0132
Mongolia,Sheep,kt,2023,149.9877
Mongolia,Swine,kt,2010,0.0745
Mongolia,Swine,kt,2011,0.0912
Mongolia,Swine,kt,2012,0.1213
Mongolia,Swine,kt,2013,0.1556
Mongolia,Swine,kt,2014,0.1389
Mongolia,Swine,kt,2015,0.1005
Mongolia,Swine,kt,2016,0.0945
Mongolia,Swine,kt,2017,0.0956
Mongolia,Swine,kt,2018,0.0835
Mongolia,Swine,kt,2019,0.0627
Mongolia,Swine,kt,2020,0.0736
Mongolia,Swine,kt,2021,0.0917
Mongolia,Swine,kt,2022,0.1044
Mongolia,Swine,kt,2023,0.0769
Myanmar,Buffalo,kt,2010,169.6976
Myanmar,Buffalo,kt,2011,176.5226
Myanmar,Buffalo,kt,2012,183.027
Myanmar,Buffalo,kt,2013,189.1127
Myanmar,Buffalo,kt,2014,195.0753
Myanmar,Buffalo,kt,2015,201.3182
Myanmar,Buffalo,kt,2016,207.5415
Myanmar,Buffalo,kt,2017,220.4741
Myanmar,Buffalo,kt,2018,108.4287
Myanmar,Buffalo,kt,2019,110.6976
Myanmar,Buffalo,kt,2020,113.0318
Myanmar,Buffalo,kt,2021,116.679
Myanmar,Buffalo,kt,2022,118.161
Myanmar,Buffalo,kt,2023,118.275
Myanmar,Cattle,kt,2010,766.2313
Myanmar,Cattle,kt,2011,762.972
Myanmar,Cattle,kt,2012,820.5283
Myanmar,Cattle,kt,2013,843.5249
Myanmar,Cattle,kt,2014,872.1344
Myanmar,Cattle,kt,2015,924.1439
Myanmar,Cattle,kt,2016,956.2175
Myanmar,Cattle,kt,2017,1007.8031
Myanmar,Cattle,kt,2018,532.0517
Myanmar,Cattle,kt,2019,540.4812
Myanmar,Cattle,kt,2020,551.1513
Myanmar,Cattle,kt,2021,568.3258
Myanmar,Cattle,kt,2022,575.3818
Myanmar,Cattle,kt,2023,574.9018
Myanmar,Goats,kt,2010,17.6872
Myanmar,Goats,kt,2011,19.9144
Myanmar,Goats,kt,2012,23.1926
Myanmar,Goats,kt,2013,25.6667
Myanmar,Goats,kt,2014,29.0318
Myanmar,Goats,kt,2015,32.699
Myanmar,Goats,kt,2016,37.6849
Myanmar,Goats,kt,2017,43.6746
Myanmar,Goats,kt,2018,10.2046
Myanmar,Goats,kt,2019,10.6501
Myanmar,Goats,kt,2020,11.0907
Myanmar,Goats,kt,2021,11.4981
Myanmar,Goats,kt,2022,11.891
Myanmar,Goats,kt,2023,11.891
Myanmar,Sheep,kt,2010,3.4185
Myanmar,Sheep,kt,2011,4.4001
Myanmar,Sheep,kt,2012,4.5526
Myanmar,Sheep,kt,2013,5.2348
Myanmar,Sheep,kt,2014,5.9859
Myanmar,Sheep,kt,2015,6.8053
Myanmar,Sheep,kt,2016,7.7069
Myanmar,Sheep,kt,2017,6.7686
Myanmar,Sheep,kt,2018,2.0821
Myanmar,Sheep,kt,2019,2.1728
Myanmar,Sheep,kt,2020,2.2629
Myanmar,Sheep,kt,2021,2.3453
Myanmar,Sheep,kt,2022,2.7913
Myanmar,Sheep,kt,2023,2.781
Myanmar,Swine,kt,2010,56.4972
Myanmar,Swine,kt,2011,62.985
Myanmar,Swine,kt,2012,69.6
Myanmar,Swine,kt,2013,75.401
Myanmar,Swine,kt,2014,82.5657
Myanmar,Swine,kt,2015,90.3353
Myanmar,Swine,kt,2016,99.146
Myanmar,Swine,kt,2017,115.6401
Myanmar,Swine,kt,2018,36.4146
Myanmar,Swine,kt,2019,38.5714
Myanmar,Swine,kt,2020,40.6722
Myanmar,Swine,kt,2021,44.022
Myanmar,Swine,kt,2022,46.818
Myanmar,Swine,kt,2023,46.8
Nepal,Buffalo,kt,2010,285.3821
Nepal,Buffalo,kt,2011,294.6254
Nepal,Buffalo,kt,2012,302.8552
Nepal,Buffalo,kt,2013,309.2705
Nepal,Buffalo,kt,2014,305.5381
Nepal,Buffalo,kt,2015,304.8965
Nepal,Buffalo,kt,2016,304.9597
Nepal,Buffalo,kt,2017,305.5019
Nepal,Buffalo,kt,2018,311.3913
Nepal,Buffalo,kt,2019,313.2112
Nepal,Buffalo,kt,2020,310.1979
Nepal,Buffalo,kt,2021,304.4359
Nepal,Buffalo,kt,2022,302.8429
Nepal,Buffalo,kt,2023,181.7827
Nepal,Cattle,kt,2010,241.2377
Nepal,Cattle,kt,2011,242.6756
Nepal,Cattle,kt,2012,244.0681
Nepal,Cattle,kt,2013,245.8167
Nepal,Cattle,kt,2014,244.907
Nepal,Cattle,kt,2015,244.8927
Nepal,Cattle,kt,2016,246.67
Nepal,Cattle,kt,2017,248.0811
Nepal,Cattle,kt,2018,249.2572
Nepal,Cattle,kt,2019,250.8444
Nepal,Cattle,kt,2020,255.957
Nepal,Cattle,kt,2021,257.6458
Nepal,Cattle,kt,2022,256.5668
Nepal,Cattle,kt,2023,168.9232
Nepal,Goats,kt,2010,45.1937
Nepal,Goats,kt,2011,46.9427
Nepal,Goats,kt,2012,48.6112
Nepal,Goats,kt,2013,50.0083
Nepal,Goats,kt,2014,52.0072
Nepal,Goats,kt,2015,52.3855
Nepal,Goats,kt,2016,56.139
Nepal,Goats,kt,2017,57.0537
Nepal,Goats,kt,2018,59.5178
Nepal,Goats,kt,2019,62.77
Nepal,Goats,kt,2020,65.4691
Nepal,Goats,kt,2021,68.6918
Nepal,Goats,kt,2022,71.4925
Nepal,Goats,kt,2023,74.3058
Nepal,Sheep,kt,2010,4.087
Nepal,Sheep,kt,2011,4.1059
Nepal,Sheep,kt,2012,4.1171
Nepal,Sheep,kt,2013,4.1286
Nepal,Sheep,kt,2014,4.025
Nepal,Sheep,kt,2015,4.0254
Nepal,Sheep,kt,2016,4.0834
Nepal,Sheep,kt,2017,4.0901
Nepal,Sheep,kt,2018,4.0838
Nepal,Sheep,kt,2019,4.0743
Nepal,Sheep,kt,2020,4.111
Nepal,Sheep,kt,2021,4.048
Nepal,Sheep,kt,2022,3.9331
Nepal,Sheep,kt,2023,2.5594
Nepal,Swine,kt,2010,4.2594
Nepal,Swine,kt,2011,4.4339
Nepal,Swine,kt,2012,4.55
Nepal,Swine,kt,2013,4.6401
Nepal,Swine,kt,2014,4.7606
Nepal,Swine,kt,2015,4.8129
Nepal,Swine,kt,2016,5.1652
Nepal,Swine,kt,2017,5.3121
Nepal,Swine,kt,2018,5.7415
Nepal,Swine,kt,2019,5.9534
Nepal,Swine,kt,2020,6.0784
Nepal,Swine,kt,2021,6.3554
Nepal,Swine,kt,2022,6.0185
Nepal,Swine,kt,2023,5.43
Oman,Cattle,kt,2010,12.7995
Oman,Cattle,kt,2011,13.057
Oman,Cattle,kt,2012,13.282
Oman,Cattle,kt,2013,13.714
Oman,Cattle,kt,2014,13.6257
Oman,Cattle,kt,2015,13.8985
Oman,Cattle,kt,2016,14.1795
Oman,Cattle,kt,2017,14.4367
Oman,Cattle,kt,2018,14.7255
Oman,Cattle,kt,2019,15.02
Oman,Cattle,kt,2020,15.3884
Oman,Cattle,kt,2021,15.7199
Oman,Cattle,kt,2022,16.0343
Oman,Cattle,kt,2023,16.355
Oman,Goats,kt,2010,8.9738
