Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2731,Bovine Meat,2019,2019,kcal/cap/d,6.94,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2731,Bovine Meat,2019,2019,g/cap/d,0.65,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2731,Bovine Meat,2020,2020,kg/cap,1.15,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2731,Bovine Meat,2020,2020,kcal/cap/d,5.68,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2731,Bovine Meat,2020,2020,g/cap/d,0.55,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2731,Bovine Meat,2021,2021,kg/cap,1.36,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2731,Bovine Meat,2021,2021,kcal/cap/d,5.88,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2731,Bovine Meat,2021,2021,g/cap/d,0.57,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2731,Bovine Meat,2022,2022,kg/cap,1.62,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2731,Bovine Meat,2022,2022,kcal/cap/d,6.61,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2731,Bovine Meat,2022,2022,g/cap/d,0.63,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2731,Bovine Meat,2023,2023,kg/cap,1.45,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2731,Bovine Meat,2023,2023,kcal/cap/d,6.33,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2731,Bovine Meat,2023,2023,g/cap/d,0.59,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2732,Mutton & Goat Meat,2010,2010,kg/cap,0.04,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2732,Mutton & Goat Meat,2010,2010,kcal/cap/d,0.18,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2732,Mutton & Goat Meat,2010,2010,g/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2732,Mutton & Goat Meat,2011,2011,kg/cap,0.04,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2732,Mutton & Goat Meat,2011,2011,kcal/cap/d,0.18,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2732,Mutton & Goat Meat,2011,2011,g/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2732,Mutton & Goat Meat,2012,2012,kg/cap,0.04,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2732,Mutton & Goat Meat,2012,2012,kcal/cap/d,0.19,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2732,Mutton & Goat Meat,2012,2012,g/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2732,Mutton & Goat Meat,2013,2013,kg/cap,0.04,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2732,Mutton & Goat Meat,2013,2013,kcal/cap/d,0.19,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2732,Mutton & Goat Meat,2013,2013,g/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2732,Mutton & Goat Meat,2014,2014,kg/cap,0.05,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2732,Mutton & Goat Meat,2014,2014,kcal/cap/d,0.21,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2732,Mutton & Goat Meat,2014,2014,g/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2732,Mutton & Goat Meat,2015,2015,kg/cap,0.05,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2732,Mutton & Goat Meat,2015,2015,kcal/cap/d,0.22,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2732,Mutton & Goat Meat,2015,2015,g/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2732,Mutton & Goat Meat,2016,2016,kg/cap,0.05,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2732,Mutton & Goat Meat,2016,2016,kcal/cap/d,0.24,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2732,Mutton & Goat Meat,2016,2016,g/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2732,Mutton & Goat Meat,2017,2017,kg/cap,0.05,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2732,Mutton & Goat Meat,2017,2017,kcal/cap/d,0.22,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2732,Mutton & Goat Meat,2017,2017,g/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2732,Mutton & Goat Meat,2018,2018,kg/cap,0.05,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2732,Mutton & Goat Meat,2018,2018,kcal/cap/d,0.24,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2732,Mutton & Goat Meat,2018,2018,g/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2732,Mutton & Goat Meat,2019,2019,kg/cap,0.04,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2732,Mutton & Goat Meat,2019,2019,kcal/cap/d,0.2,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2732,Mutton & Goat Meat,2019,2019,g/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2732,Mutton & Goat Meat,2020,2020,kg/cap,0.04,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2732,Mutton & Goat Meat,2020,2020,kcal/cap/d,0.17,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2732,Mutton & Goat Meat,2020,2020,g/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2732,Mutton & Goat Meat,2021,2021,kg/cap,0.04,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2732,Mutton & Goat Meat,2021,2021,kcal/cap/d,0.15,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2732,Mutton & Goat Meat,2021,2021,g/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2732,Mutton & Goat Meat,2022,2022,kg/cap,0.04,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2732,Mutton & Goat Meat,2022,2022,kcal/cap/d,0.2,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2732,Mutton & Goat Meat,2022,2022,g/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2732,Mutton & Goat Meat,2023,2023,kg/cap,0.04,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2732,Mutton & Goat Meat,2023,2023,kcal/cap/d,0.2,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2732,Mutton & Goat Meat,2023,2023,g/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2733,Pigmeat,2010,2010,kg/cap,13.03,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2733,Pigmeat,2010,2010,kcal/cap/d,83.13,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2733,Pigmeat,2010,2010,g/cap/d,5.02,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2733,Pigmeat,2011,2011,kg/cap,12.99,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2733,Pigmeat,2011,2011,kcal/cap/d,82.9,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2733,Pigmeat,2011,2011,g/cap/d,5.01,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2733,Pigmeat,2012,2012,kg/cap,13.1,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2733,Pigmeat,2012,2012,kcal/cap/d,83.53,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2733,Pigmeat,2012,2012,g/cap/d,5.05,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2733,Pigmeat,2013,2013,kg/cap,13.08,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2733,Pigmeat,2013,2013,kcal/cap/d,83.45,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2733,Pigmeat,2013,2013,g/cap/d,5.04,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2733,Pigmeat,2014,2014,kg/cap,13.04,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2733,Pigmeat,2014,2014,kcal/cap/d,83.16,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2733,Pigmeat,2014,2014,g/cap/d,5.03,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2733,Pigmeat,2015,2015,kg/cap,13.05,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2733,Pigmeat,2015,2015,kcal/cap/d,83.27,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2733,Pigmeat,2015,2015,g/cap/d,5.03,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2733,Pigmeat,2016,2016,kg/cap,13.15,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2733,Pigmeat,2016,2016,kcal/cap/d,83.9,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2733,Pigmeat,2016,2016,g/cap/d,5.07,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2733,Pigmeat,2017,2017,kg/cap,13.21,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2733,Pigmeat,2017,2017,kcal/cap/d,84.27,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2733,Pigmeat,2017,2017,g/cap/d,5.1,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2733,Pigmeat,2018,2018,kg/cap,13.26,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2733,Pigmeat,2018,2018,kcal/cap/d,84.59,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2733,Pigmeat,2018,2018,g/cap/d,5.12,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2733,Pigmeat,2019,2019,kg/cap,12.12,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2733,Pigmeat,2019,2019,kcal/cap/d,77.38,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2733,Pigmeat,2019,2019,g/cap/d,4.67,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2733,Pigmeat,2020,2020,kg/cap,12.8,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2733,Pigmeat,2020,2020,kcal/cap/d,82.24,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2733,Pigmeat,2020,2020,g/cap/d,4.94,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2733,Pigmeat,2021,2021,kg/cap,12.98,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2733,Pigmeat,2021,2021,kcal/cap/d,83.1,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2733,Pigmeat,2021,2021,g/cap/d,5.01,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2733,Pigmeat,2022,2022,kg/cap,13.32,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2733,Pigmeat,2022,2022,kcal/cap/d,84.93,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2733,Pigmeat,2022,2022,g/cap/d,5.14,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2733,Pigmeat,2023,2023,kg/cap,12.67,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2733,Pigmeat,2023,2023,kcal/cap/d,80.68,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2733,Pigmeat,2023,2023,g/cap/d,4.89,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2734,Poultry Meat,2010,2010,kg/cap,11.7,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2734,Poultry Meat,2010,2010,kcal/cap/d,47.74,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2734,Poultry Meat,2010,2010,g/cap/d,5.55,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2734,Poultry Meat,2011,2011,kg/cap,11.66,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2734,Poultry Meat,2011,2011,kcal/cap/d,47.5,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2734,Poultry Meat,2011,2011,g/cap/d,5.52,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2734,Poultry Meat,2012,2012,kg/cap,12.99,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2734,Poultry Meat,2012,2012,kcal/cap/d,53.84,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2734,Poultry Meat,2012,2012,g/cap/d,6.24,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2734,Poultry Meat,2013,2013,kg/cap,13.81,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2734,Poultry Meat,2013,2013,kcal/cap/d,57.85,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2734,Poultry Meat,2013,2013,g/cap/d,6.7,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2734,Poultry Meat,2014,2014,kg/cap,16.72,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2734,Poultry Meat,2014,2014,kcal/cap/d,68.36,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2734,Poultry Meat,2014,2014,g/cap/d,7.92,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2734,Poultry Meat,2015,2015,kg/cap,13.83,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2734,Poultry Meat,2015,2015,kcal/cap/d,55.72,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2734,Poultry Meat,2015,2015,g/cap/d,6.43,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2734,Poultry Meat,2016,2016,kg/cap,13.13,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2734,Poultry Meat,2016,2016,kcal/cap/d,52.07,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2734,Poultry Meat,2016,2016,g/cap/d,6.03,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2734,Poultry Meat,2017,2017,kg/cap,12.64,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2734,Poultry Meat,2017,2017,kcal/cap/d,49.44,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2734,Poultry Meat,2017,2017,g/cap/d,5.74,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2734,Poultry Meat,2018,2018,kg/cap,11.86,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2734,Poultry Meat,2018,2018,kcal/cap/d,46.51,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2734,Poultry Meat,2018,2018,g/cap/d,5.4,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2734,Poultry Meat,2019,2019,kg/cap,12.27,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2734,Poultry Meat,2019,2019,kcal/cap/d,48.34,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2734,Poultry Meat,2019,2019,g/cap/d,5.59,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2734,Poultry Meat,2020,2020,kg/cap,11.54,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2734,Poultry Meat,2020,2020,kcal/cap/d,45.12,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2734,Poultry Meat,2020,2020,g/cap/d,5.22,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2734,Poultry Meat,2021,2021,kg/cap,11.68,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2734,Poultry Meat,2021,2021,kcal/cap/d,46.3,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2734,Poultry Meat,2021,2021,g/cap/d,5.32,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2734,Poultry Meat,2022,2022,kg/cap,10.72,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2734,Poultry Meat,2022,2022,kcal/cap/d,42.01,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2734,Poultry Meat,2022,2022,g/cap/d,4.83,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2734,Poultry Meat,2023,2023,kg/cap,10.23,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2734,Poultry Meat,2023,2023,kcal/cap/d,39.98,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2734,Poultry Meat,2023,2023,g/cap/d,4.6,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2735,"Meat, Other",2010,2010,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2735,"Meat, Other",2010,2010,kcal/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2735,"Meat, Other",2010,2010,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2735,"Meat, Other",2011,2011,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2735,"Meat, Other",2011,2011,kcal/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2735,"Meat, Other",2011,2011,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2735,"Meat, Other",2012,2012,kg/cap,0.02,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2735,"Meat, Other",2012,2012,kcal/cap/d,0.12,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2735,"Meat, Other",2012,2012,g/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2735,"Meat, Other",2013,2013,kg/cap,0.03,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2735,"Meat, Other",2013,2013,kcal/cap/d,0.14,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2735,"Meat, Other",2013,2013,g/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2735,"Meat, Other",2014,2014,kg/cap,0.01,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2735,"Meat, Other",2014,2014,kcal/cap/d,0.03,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2735,"Meat, Other",2014,2014,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2735,"Meat, Other",2015,2015,kg/cap,0.02,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2735,"Meat, Other",2015,2015,kcal/cap/d,0.05,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2735,"Meat, Other",2015,2015,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2735,"Meat, Other",2016,2016,kg/cap,0.02,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2735,"Meat, Other",2016,2016,kcal/cap/d,0.06,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2735,"Meat, Other",2016,2016,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2735,"Meat, Other",2017,2017,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2735,"Meat, Other",2017,2017,kcal/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2735,"Meat, Other",2017,2017,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2735,"Meat, Other",2018,2018,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2735,"Meat, Other",2018,2018,kcal/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2735,"Meat, Other",2018,2018,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2735,"Meat, Other",2019,2019,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2735,"Meat, Other",2019,2019,kcal/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2735,"Meat, Other",2019,2019,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2735,"Meat, Other",2020,2020,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2735,"Meat, Other",2020,2020,kcal/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2735,"Meat, Other",2020,2020,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2735,"Meat, Other",2021,2021,kg/cap,0.06,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2735,"Meat, Other",2021,2021,kcal/cap/d,0.3,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2735,"Meat, Other",2021,2021,g/cap/d,0.04,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2735,"Meat, Other",2022,2022,kg/cap,0.09,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2735,"Meat, Other",2022,2022,kcal/cap/d,0.49,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2735,"Meat, Other",2022,2022,g/cap/d,0.06,E,Estimated value,
